Date,Cancelled
1998-01-01,0.008413645403090102
1998-01-02,0.010408608200295379
1998-01-03,0.016175922474841595
1998-01-04,0.016762885163803296
1998-01-05,0.031574080190237136
1998-01-06,0.06839700721710919
1998-01-07,0.04683980389558765
1998-01-08,0.08773209549071619
1998-01-09,0.028134516086323315
1998-01-10,0.01650889814464218
1998-01-11,0.032303370786516857
1998-01-12,0.058831341301460824
1998-01-13,0.02828309653432479
1998-01-14,0.03477799163735316
1998-01-15,0.047426373043247545
1998-01-16,0.04862215156332803
1998-01-17,0.020150558892859858
1998-01-18,0.023250898330162757
1998-01-19,0.018997010959814015
1998-01-20,0.01985787341435877
1998-01-21,0.02581629944252721
1998-01-22,0.034745706518135404
1998-01-23,0.0408663399125712
1998-01-24,0.019011406844106463
1998-01-25,0.018034519196900318
1998-01-26,0.021112734032664986
1998-01-27,0.028083919798167573
1998-01-28,0.037302535510420815
1998-01-29,0.01770557029177719
1998-01-30,0.018284200066247102
1998-01-31,0.013130929791271347
1998-02-01,0.014629343086228723
1998-02-02,0.02863202545068929
1998-02-03,0.0392468841156192
1998-02-04,0.04537926465717125
1998-02-05,0.05728476821192053
1998-02-06,0.02739182215164748
1998-02-07,0.022475322703113136
1998-02-08,0.01392502988958436
1998-02-09,0.03161452810180276
1998-02-10,0.03448504542741561
1998-02-11,0.028586553732133403
1998-02-12,0.014510916166479784
1998-02-13,0.009153770167928878
1998-02-14,0.017410881801125704
1998-02-15,0.01217966769923965
1998-02-16,0.01778485632755989
1998-02-17,0.03815685238975442
1998-02-18,0.029699049630411825
1998-02-19,0.02024264802848477
1998-02-20,0.013763582482713204
1998-02-21,0.017180847090460895
1998-02-22,0.009844993715961458
1998-02-23,0.02058590657165479
1998-02-24,0.043179717417139836
1998-02-25,0.051525961157352355
1998-02-26,0.019989444517746403
1998-02-27,0.013636363636363636
1998-02-28,0.0121049092131809
1998-03-01,0.008162411050648808
1998-03-02,0.01622798337621215
1998-03-03,0.016955861977963976
1998-03-04,0.01595990239398536
1998-03-05,0.011650102020667413
1998-03-06,0.010319442618640725
1998-03-07,0.022701898027540007
1998-03-08,0.03452356093826129
1998-03-09,0.12183877766069547
1998-03-10,0.020895128864280535
1998-03-11,0.021221907335398405
1998-03-12,0.016978152145301396
1998-03-13,0.01498422712933754
1998-03-14,0.012342007434944237
1998-03-15,0.009458895534844901
1998-03-16,0.020283174185051038
1998-03-17,0.02458152102280216
1998-03-18,0.040650942153116355
1998-03-19,0.024537859351358462
1998-03-20,0.022007620549205097
1998-03-21,0.015096304008328995
1998-03-22,0.01822608695652174
1998-03-23,0.016856522025416473
1998-03-24,0.02292490118577075
1998-03-25,0.016800632494399788
1998-03-26,0.015134566032769626
1998-03-27,0.011823436678928009
1998-03-28,0.009810479375696768
1998-03-29,0.005498329621380847
1998-03-30,0.016733645167665855
1998-03-31,0.024269603640440545
1998-04-01,0.017622599168371725
1998-04-02,0.025637645818229752
1998-04-03,0.026196274600144804
1998-04-04,0.015952666267225885
1998-04-05,0.00694006309148265
1998-04-06,0.011110376297863898
1998-04-07,0.01765873015873016
1998-04-08,0.016862848829519904
1998-04-09,0.017702622366074377
1998-04-10,0.011331634705645702
1998-04-11,0.0073422562141491395
1998-04-12,0.007176023638666104
1998-04-13,0.012568631342197526
1998-04-14,0.013236267372600927
1998-04-15,0.01873551804038398
1998-04-16,0.016667769032343408
1998-04-17,0.01432154171066526
1998-04-18,0.009933027315825118
1998-04-19,0.010806665272258244
1998-04-20,0.015216672179953688
1998-04-21,0.019144144144144143
1998-04-22,0.015103338632750398
1998-04-23,0.02368508104531922
1998-04-24,0.014847564999340108
1998-04-25,0.01242189264473387
1998-04-26,0.009844306360399359
1998-04-27,0.017208286451783704
1998-04-28,0.02186733814856537
1998-04-29,0.022388554017354442
1998-04-30,0.017758929163077333
1998-05-01,0.020185922974767595
1998-05-02,0.018144704014515765
1998-05-03,0.010884067130117267
1998-05-04,0.019310161139965375
1998-05-05,0.03139968068121341
1998-05-06,0.04005331556147951
1998-05-07,0.03437021248251516
1998-05-08,0.0272588258759391
1998-05-09,0.019501133786848073
1998-05-10,0.02318861009303637
1998-05-11,0.026
1998-05-12,0.02794637497498833
1998-05-13,0.019848960769899084
1998-05-14,0.016275346851654215
1998-05-15,0.018836528221512248
1998-05-16,0.01933534743202417
1998-05-17,0.013796987188511897
1998-05-18,0.02037419268926027
1998-05-19,0.029909405808686385
1998-05-20,0.022865142323845077
1998-05-21,0.016586730615507594
1998-05-22,0.009900990099009901
1998-05-23,0.007349416839750759
1998-05-24,0.00802825947334618
1998-05-25,0.00832458901713886
1998-05-26,0.011459790792191352
1998-05-27,0.02056349312324743
1998-05-28,0.022205921579087757
1998-05-29,0.020815322205227107
1998-05-30,0.01829314385063119
1998-05-31,0.03927088465057358
1998-06-01,0.02743639141699329
1998-06-02,0.031376183226318924
1998-06-03,0.022810158477554538
1998-06-04,0.02676028350003312
1998-06-05,0.018511172815020495
1998-06-06,0.015488365199347858
1998-06-07,0.009442477261681594
1998-06-08,0.014033229628648971
1998-06-09,0.014913501690196859
1998-06-10,0.030018513620735255
1998-06-11,0.03524519833674345
1998-06-12,0.022558368957579743
1998-06-13,0.05541322011565771
1998-06-14,0.014381525271382147
1998-06-15,0.02617043661230931
1998-06-16,0.04734973036959095
1998-06-17,0.029405960134201697
1998-06-18,0.03177729630359136
1998-06-19,0.04507928187655615
1998-06-20,0.017755785184107118
1998-06-21,0.01447976280769496
1998-06-22,0.024095594511194276
1998-06-23,0.035634451019066406
1998-06-24,0.024587469594372493
1998-06-25,0.021001509483494125
1998-06-26,0.044457539448700324
1998-06-27,0.04407272727272727
1998-06-28,0.020089439284485724
1998-06-29,0.034313082272667626
1998-06-30,0.06456061999211875
1998-07-01,0.025730226452248112
1998-07-02,0.01930754630538648
1998-07-03,0.016562384983437616
1998-07-04,0.021139632837955974
1998-07-05,0.012833781825708964
1998-07-06,0.01855360292676553
1998-07-07,0.02592131963081757
1998-07-08,0.02795417348608838
1998-07-09,0.018690367272251995
1998-07-10,0.01846173918716159
1998-07-11,0.016502605674580197
1998-07-12,0.013591967761764906
1998-07-13,0.014134275618374558
1998-07-14,0.017673627021011978
1998-07-15,0.019053231192300138
1998-07-16,0.019277265895576032
1998-07-17,0.01903396128022945
1998-07-18,0.016002896451846486
1998-07-19,0.01072331124923161
1998-07-20,0.025111169238817684
1998-07-21,0.0335776934153685
1998-07-22,0.03136048186460652
1998-07-23,0.02758530526866257
1998-07-24,0.019306026611009653
1998-07-25,0.015575195595479572
1998-07-26,0.010936431989063569
1998-07-27,0.018508829300196206
1998-07-28,0.018713603350127592
1998-07-29,0.02874165248134084
1998-07-30,0.027330979469072838
1998-07-31,0.014741373687300241
1998-08-01,0.015173410404624277
1998-08-02,0.020092630431821277
1998-08-03,0.022768670309653915
1998-08-04,0.04136268890046899
1998-08-05,0.02278200872225477
1998-08-06,0.01912319500455314
1998-08-07,0.020760347735824577
1998-08-08,0.01683453237410072
1998-08-09,0.012831828365808949
1998-08-10,0.052310091623887195
1998-08-11,0.026990114464099896
1998-08-12,0.020886199492484873
1998-08-13,0.013263979193758128
1998-08-14,0.012646734548284584
1998-08-15,0.011522396658504968
1998-08-16,0.010601427115188583
1998-08-17,0.029840072812378104
1998-08-18,0.03811134235171696
1998-08-19,0.022712482103345047
1998-08-20,0.01416596270063032
1998-08-21,0.01376087238738154
1998-08-22,0.015554115359688918
1998-08-23,0.010328191886933479
1998-08-24,0.050699642043605594
1998-08-25,0.032942708333333334
1998-08-26,0.029427083333333333
1998-08-27,0.02315748390034476
1998-08-28,0.02740793661102812
1998-08-29,0.11103910131777922
1998-08-30,0.10713071850995853
1998-08-31,0.11499934955119032
1998-09-01,0.11624731811975815
1998-09-02,0.11896708729023026
1998-09-03,0.11342081330388464
1998-09-04,0.109375
1998-09-05,0.11074612857813233
1998-09-06,0.11147593497237127
1998-09-07,0.11045432675785277
1998-09-08,0.10811692548610205
1998-09-09,0.11263916175507531
1998-09-10,0.11081275787543389
1998-09-11,0.10823529411764705
1998-09-12,0.10125729681185451
1998-09-13,0.10076928408067087
1998-09-14,0.10885245901639344
1998-09-15,0.11453137306379627
1998-09-16,0.08024447949526814
1998-09-17,0.0741590715362927
1998-09-18,0.0591510546312066
1998-09-19,0.04544772761361932
1998-09-20,0.0259947317343685
1998-09-21,0.025269099501181412
1998-09-22,0.022207621550591326
1998-09-23,0.016497962403049824
1998-09-24,0.0205353628132791
1998-09-25,0.053224960671211324
1998-09-26,0.02677767776777678
1998-09-27,0.03474582148553991
1998-09-28,0.03320645754035963
1998-09-29,0.03219025095256865
1998-09-30,0.01987888362295945
1998-10-01,0.01979152922549149
1998-10-02,0.029491146073332895
1998-10-03,0.023689173896642775
1998-10-04,0.011547826086956522
1998-10-05,0.07064250411861614
1998-10-06,0.03702725892680351
1998-10-07,0.014702973561020637
1998-10-08,0.0125
1998-10-09,0.014451816330552453
1998-10-10,0.010524733122838671
1998-10-11,0.0106951871657754
1998-10-12,0.015732999802514646
1998-10-13,0.012056924495981025
1998-10-14,0.012390430369735715
1998-10-15,0.012629086364533316
1998-10-16,0.010049261083743842
1998-10-17,0.021649252048410134
1998-10-18,0.009297807382736608
1998-10-19,0.012171853411408645
1998-10-20,0.01343607982612132
1998-10-21,0.013047775947281714
1998-10-22,0.012035514633344294
1998-10-23,0.007490144546649146
1998-10-24,0.014132406287787183
1998-10-25,0.0077951002227171495
1998-10-26,0.011270761929870815
1998-10-27,0.016820580474934038
1998-10-28,0.016090741229227115
1998-10-29,0.016798418972332016
1998-10-30,0.015323906609667872
1998-10-31,0.023391370174110523
1998-11-01,0.014432127170048107
1998-11-02,0.024683210137275608
1998-11-03,0.019552150075962744
1998-11-04,0.014273442146302781
1998-11-05,0.011875700996239361
1998-11-06,0.010928242264647794
1998-11-07,0.017581246670218435
1998-11-08,0.0068445313591283695
1998-11-09,0.018495277098883676
1998-11-10,0.06043811031934548
1998-11-11,0.020792079207920793
1998-11-12,0.012311541246955033
1998-11-13,0.009337190952130458
1998-11-14,0.01509290860826697
1998-11-15,0.007281553398058253
1998-11-16,0.02329253849190683
1998-11-17,0.022932454695222405
1998-11-18,0.017653646004874513
1998-11-19,0.014848883048620237
1998-11-20,0.009446339543426921
1998-11-21,0.011058930465081048
1998-11-22,0.008753039249739494
1998-11-23,0.01874876652851786
1998-11-24,0.007298310211059241
1998-11-25,0.0036726128016789086
1998-11-26,0.004985754985754986
1998-11-27,0.0075910931174089065
1998-11-28,0.004201680672268907
1998-11-29,0.004513437735074882
1998-11-30,0.011514672983287275
1998-12-01,0.01053740779768177
1998-12-02,0.02420314773178151
1998-12-03,0.013381674357284113
1998-12-04,0.012695697934482305
1998-12-05,0.015411478894624962
1998-12-06,0.013517279821627648
1998-12-07,0.018185412136785924
1998-12-08,0.02295968859272943
1998-12-09,0.02223835291012274
1998-12-10,0.013630078356489102
1998-12-11,0.010780253730362191
1998-12-12,0.01175043590326738
1998-12-13,0.018916475415536545
1998-12-14,0.015888713080168777
1998-12-15,0.013053460150869138
1998-12-16,0.017490992466426467
1998-12-17,0.012227017130901007
1998-12-18,0.011434171839268212
1998-12-19,0.013200330008250206
1998-12-20,0.01865284974093264
1998-12-21,0.029590834697217676
1998-12-22,0.02197514715500327
1998-12-23,0.08675470711297072
1998-12-24,0.057263751763046544
1998-12-25,0.020758768790264854
1998-12-26,0.008780561653167814
1998-12-27,0.0313451425408248
1998-12-28,0.03417621493480837
1998-12-29,0.03567424991757336
1998-12-30,0.02187953077632793
1998-12-31,0.011658795749704841
